id,pos,round_id,best,average,name,country_iso2,competition_id,event_id,round_type_id,format_id,wca_id,attempts,best_index,worst_index,regional_single_record,regional_average_record,competition_name,start_date,single_seconds,average_seconds
6103065,1,853098,483,570,Xuanyi Geng (耿暄一),CN,ShenzhenNanshanOpen2024,333,2,a,2023GENG02,"[519, 483, 578, 613, 621]",1,4,,,Shenzhen Nanshan Open 2024,2024-06-22,4.83,5.7
6102820,1,853097,472,579,Xuanyi Geng (耿暄一),CN,ShenzhenNanshanOpen2024,333,1,a,2023GENG02,"[496, 624, 472, 651, 618]",2,3,,,Shenzhen Nanshan Open 2024,2024-06-22,4.72,5.79
6212254,1,855976,411,494,Xuanyi Geng (耿暄一),CN,ChengduSummer2024,333,1,a,2023GENG02,"[545, 502, 441, 540, 411]",4,0,,,Chengdu Summer 2024,2024-07-20,4.11,4.94
6212450,1,855977,480,537,Xuanyi Geng (耿暄一),CN,ChengduSummer2024,333,2,a,2023GENG02,"[495, 557, 480, 559, 559]",2,4,,,Chengdu Summer 2024,2024-07-20,4.8,5.37
6212531,2,855978,486,556,Xuanyi Geng (耿暄一),CN,ChengduSummer2024,333,f,a,2023GENG02,"[547, 584, 548, 486, 572]",3,1,,,Chengdu Summer 2024,2024-07-20,4.86,5.56
6221475,1,855066,488,523,Xuanyi Geng (耿暄一),CN,Huizhou10thAnniversary2024,333,1,a,2023GENG02,"[540, 528, 502, 551, 488]",4,3,,,Huizhou 10th Anniversary 2024,2024-07-28,4.88,5.23
6221647,1,855067,456,547,Xuanyi Geng (耿暄一),CN,Huizhou10thAnniversary2024,333,2,a,2023GENG02,"[583, 515, 684, 543, 456]",4,2,,,Huizhou 10th Anniversary 2024,2024-07-28,4.56,5.47
6221747,1,855068,481,525,Xuanyi Geng (耿暄一),CN,Huizhou10thAnniversary2024,333,3,a,2023GENG02,"[627, 481, 514, 510, 550]",1,0,,,Huizhou 10th Anniversary 2024,2024-07-28,4.81,5.25
6221797,1,855069,430,529,Xuanyi Geng (耿暄一),CN,Huizhou10thAnniversary2024,333,f,a,2023GENG02,"[737, 430, 592, 539, 456]",1,0,,,Huizhou 10th Anniversary 2024,2024-07-28,4.3,5.29
6277323,2,856307,515,540,Xuanyi Geng (耿暄一),CN,XianOpen2024,333,1,a,2023GENG02,"[515, 648, 550, 553, 517]",0,1,,,Xi'an Open 2024,2024-08-03,5.15,5.4
